cluster_id,source,native,term,description,term_size,query_size,intersection_size,effective_domain_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant_at_threshold_1,intersection_genes,global_bh_fdr,module_id,module_n_terms,module_representative_native,module_representative_term,module_representative_score,is_module_representative,module_representative_eligible,selected_for_compact_summary
cluster_11,GO:BP,GO:0015031,protein transport,"""The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",498,233,39,6069,1.0833022557128004e-05,0.005569527722183405,True,"[];[];[];['IEA'];[];[];[];['IDA'];[];[];[];[];['TAS'];[];[];['IDA'];[];[];[];[];[];[];[];[];['IEA'];[];[];[];['TAS'];[];[];[];[];[];['ISS'];[];['IMP', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['ISS', 'IEA'];[];[];[];[];[];['IMP'];[];[];[];[];['IDA'];[];[];[];[];[];[];[];['IMP'];[];['ISS', 'IBA', 'TAS', 'IEA'];[];['IMP', 'ISS', 'IBA', 'TAS', 'IEA'];[];['IEA'];[];['IBA', 'IEA'];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];['IDA', 'IEA'];[];[];['IMP'];[];[];['IDA'];[];[];[];[];[];[];[];[];['IDA', 'IMP', 'IBA', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IBA', 'IEA'];[];[];[];[];['IEA'];['IMP', 'IBA', 'IEA'];[];[];[];[];[];[];[];[];[];['IEA'];['IMP', 'NAS', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];['IDA', 'IBA', 'IEA'];['IBA', 'IEA'];[];['IDA'];['IEA'];[];[];[];[];[];['IBA'];['IBA', 'IEA'];['IEA'];['IEA'];[];[];[];[];[];[];[];['IDA'];[];[]",0.0006741942721833838,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0016192,vesicle-mediated transport,"""A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."" [GOC:ai, GOC:mah, ISBN:08789310662000]",576,233,40,6069,0.00013140739176260082,0.03377991264497349,True,"[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];['ISS', 'IEA'];['ISS', 'IEA'];[];[];['IEA'];['IBA'];[];['IGI'];[];[];[];[];['IEA'];[];['ISS', 'IEA'];[];[];[];[];['IBA', 'IEA'];[];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IBA', 'IC', 'IEA'];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];['IMP'];[];['IMP'];[];[];[];['IDA'];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];['IBA'];['IEA'];[];[];[];[];[];[];[];['TAS'];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];['IBA'];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];['ISS', 'IEA'];[];[];[];[];[];[];[];[];['TAS'];[];[];['IBA'];['IBA'];[];[];[];[];['IGI', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];['TAS', 'IEA'];[];[];[];['IMP'];['IDA', 'IMP', 'IBA', 'IEA'];[];[];[];[];[];[];[];['IBA', 'IEA'];[];[];['IMP', 'IBA', 'IEA'];['IMP', 'IBA', 'NAS'];[];[];[];[];[];[];[];[];[];[];['IDA', 'IGI'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IMP'];[];['ISS', 'IBA', 'NAS', 'IEA'];['IEA'];['IMP', 'IBA', 'IEA'];['ISS'];[];[];[];[];[];[];[];[];[]",0.005086286352152663,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0016197,endosomal transport,"""The directed movement of substances mediated by an endosome, a membrane-bounded organelle that carries materials enclosed in the lumen or located in the endosomal membrane."" [ISBN:0198506732]",86,233,10,6069,0.0015639039916308646,0.12864674235155496,True,"[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IBA', 'IC', 'IEA'];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];['IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IBA'];[];[];[];[];[];['IGI', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IBA', 'NAS'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA'];[];['ISS', 'IBA', 'NAS', 'IEA'];[];['IBA', 'IEA'];[];[];[];[];[];[];[];[];[];[]",0.034778717248483006,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0022402,cell cycle process,"""The cellular process that ensures successive accurate and complete genome replication and chromosome segregation."" [GOC:isa_complete, GOC:mtg_cell_cycle]",488,233,36,6069,8.861498671687138e-05,0.026033817169034967,True,"[];[];[];[];[];['NAS'];['IEA'];[];[];[];[];[];['ISS'];['IDA', 'IMP', 'NAS'];[];['IDA'];[];[];[];[];['IMP'];[];[];[];[];[];['IMP', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS', 'IEA'];[];['TAS'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];['TAS'];[];[];[];[];[];[];[];[];[];['IMP'];[];['IMP'];[];['IBA'];[];[];[];[];[];[];['IMP', 'TAS', 'IEA'];[];[];[];[];[];[];['TAS'];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IMP', 'ISS', 'IBA'];[];[];[];[];['NAS'];[];[];[];[];[];['IDA'];[];['IDA'];[];[];[];[];[];['IDA'];['IMP', 'IBA', 'IEA'];[];['IMP', 'TAS'];[];[];[];['ISS'];[];['IDA', 'IMP'];[];['IBA'];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS'];['IMP', 'IEA'];[];[];[];[];[];[];['IMP'];[];['IDA', 'IMP', 'IEA'];[];[];[];[];[];[];[];['IBA'];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[]",0.003812614591765474,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0030071,regulation of mitotic metaphase/anaphase transition,"""Any process that modulates the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mah]",35,233,6,6069,0.0019113335990664144,0.14557990912889213,True,[];[];[];[];[];['NAS'];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS'];[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[],0.0402232559916056,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0030705,cytoskeleton-dependent intracellular transport,"""The directed movement of substances along cytoskeletal fibers such as microfilaments or microtubules within a cell."" [GOC:mah]",75,233,10,6069,0.0005294969596204105,0.07777932124709828,True,"[];[];[];[];[];[];[];[];[];[];[];[];[];[];['ISS'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'ISS', 'IBA', 'IEA'];['IMP', 'ISS', 'TAS', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];['IDA', 'IMP'];[];[];[];[];[];['IBA'];[];['TAS', 'IEA'];[];[];[];[];[];[];[];[];[];['ISS'];[];[];[];[];[];[];[];[];[]",0.014910313761421408,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0033036,macromolecule localization,"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]",1052,233,61,6069,0.00035889445647032265,0.05904531597849777,True,"[];[];[];['IEA'];[];['IMP'];[];['IDA'];[];[];[];[];['TAS'];['IMP'];[];['IDA', 'IMP'];[];[];[];['IBA', 'NAS', 'IEA'];[];[];[];[];['IDA', 'IEA'];[];[];['IBA'];['TAS'];[];[];['IEA'];[];[];['ISS', 'IEA'];[];['IMP', 'IEA'];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];['ISS', 'IEA'];[];[];[];[];['IDA', 'ISS', 'IEA'];['IMP'];[];[];[];['IMP'];['IDA', 'IBA'];[];[];[];[];['IEA'];[];[];['IMP'];[];['ISS', 'IBA', 'TAS', 'IEA'];[];['IMP', 'ISS', 'IBA', 'TAS', 'IEA'];[];['IEA'];[];['IBA', 'IEA'];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];['IDA', 'ISS', 'IEA'];[];[];['IMP'];[];[];['IDA'];[];[];[];[];[];[];[];[];['IDA', 'IMP', 'IBA', 'IC', 'IEA'];[];[];['NAS', 'IEA'];['IMP', 'IGI', 'IBA'];['IDA'];[];[];[];[];[];[];[];['IDA'];[];[];[];[];['IDA', 'IBA', 'IEA'];[];['IDA', 'IMP', 'NAS', 'IEA'];[];[];['IEA'];['IMP', 'IBA', 'IEA'];[];[];[];[];[];[];[];[];['IEA'];['IEA'];['IMP', 'NAS', 'IEA'];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];['IDA', 'IBA', 'IEA'];['IBA', 'NAS', 'IEA'];[];['IDA'];['IEA'];[];['IEA'];[];['IDA', 'IEA'];['IEA'];['IBA', 'IEA'];['IBA', 'IEA'];['IEA'];['IEA'];['IEA'];[];[];[];[];[];[];['IDA', 'IBA'];['IBA'];[]",0.011061714811852839,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0033365,protein localization to organelle,"""A process in which a protein is transported to, or maintained in, a location within an organelle."" [GOC:mah]",319,233,25,6069,0.00047585490572248914,0.0752765856629459,True,"[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];['IMP'];[];['IDA'];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];['IMP'];['IDA', 'IBA'];[];[];[];[];[];[];[];[];[];['ISS', 'IBA', 'TAS', 'IEA'];[];['IMP', 'ISS', 'IBA', 'IEA'];[];['IEA'];[];['IBA', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IMP', 'IBA'];[];[];[];['IGI', 'IBA'];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IBA', 'IEA'];['IBA', 'NAS'];[];['IDA'];[];[];[];[];[];[];['IBA'];['IEA'];[];[];[];[];[];[];[];[];[];['IDA'];[];[]",0.013894699615569966,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0044770,cell cycle phase transition,"""The cell cycle process by which a cell commits to entering the next cell cycle phase."" [GOC:mtg_cell_cycle]",215,233,18,6069,0.001432307127023436,0.12716258905957095,True,"[];[];[];[];[];['NAS'];[];[];[];[];[];[];['ISS'];['IDA', 'IMP'];[];['IDA'];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['TAS'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['TAS'];[];[];[];[];[];[];[];[];[];['IMP'];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS'];[];[];[];[];[];['IDA'];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];['ISS'];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS'];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]",0.03237587439446899,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0044772,mitotic cell cycle phase transition,"""The cell cycle process by which a cell commits to entering the next mitotic cell cycle phase."" [GOC:mtg_cell_cycle]",170,233,16,6069,0.0007612335144372507,0.09238826509680988,True,[];[];[];[];[];['NAS'];[];[];[];[];[];[];[];['IMP'];[];['IDA'];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['TAS'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['TAS'];[];[];[];[];[];[];[];[];[];['IMP'];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS'];[];[];[];[];[];['IDA'];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];['ISS'];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['NAS'];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[],0.019812746853538416,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0045184,establishment of protein localization,"""The directed movement of a protein to a specific location."" [GOC:bf]",587,233,44,6069,8.38616299686275e-06,0.005497216598254901,True,"[];[];[];['IEA'];[];[];[];['IDA'];[];[];[];[];['TAS'];[];[];['IDA'];[];[];[];[];[];[];[];[];['IEA'];[];[];[];['TAS'];[];[];[];[];[];['ISS'];[];['IMP', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['ISS', 'IEA'];[];[];[];[];[];['IMP'];[];[];[];[];['IDA'];[];[];[];[];[];[];[];['IMP'];[];['ISS', 'IBA', 'TAS', 'IEA'];[];['IMP', 'ISS', 'IBA', 'TAS', 'IEA'];[];['IMP', 'IBA', 'IEA'];[];['IBA', 'IEA'];[];[];[];['IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];[];[];['IDA', 'IEA'];[];[];['IMP'];[];[];['IDA'];[];[];[];[];[];[];[];[];['IDA', 'IMP', 'IBA', 'IEA'];[];[];[];['ISS'];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IBA', 'IEA'];[];[];[];['NAS'];['IEA'];['IMP', 'IBA', 'TAS', 'IEA'];[];[];[];[];[];[];[];[];[];['IEA'];['IMP', 'NAS', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];['IDA', 'IBA', 'IEA'];['IBA', 'NAS', 'IEA'];['IBA'];['IDA'];['IEA'];[];[];[];[];[];['IBA'];['IBA', 'IEA'];['IEA'];['IEA'];[];[];[];[];[];[];[];['IDA', 'IEA'];['IEA'];[]",0.0005562775801203606,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0046907,intracellular transport,"""The directed movement of substances within a cell."" [GOC:ai]",468,233,47,6069,4.23824941028439e-10,1.7431919824499664e-06,True,"[];[];[];[];[];[];['IEA'];['IDA'];[];[];[];[];[];[];['ISS'];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IBA', 'IC', 'IEA'];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];['IDA', 'IMP'];[];[];[];[];[];[];['IMP', 'ISS', 'IBA', 'IEA'];['IMP', 'ISS', 'TAS', 'IEA'];[];['ISS', 'IBA', 'TAS', 'IEA'];[];['IMP', 'ISS', 'IBA', 'IEA'];[];['IEA'];[];['ISS', 'IBA', 'TAS', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];['IEA'];['IMP'];[];[];[];[];['IBA'];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IEA'];[];[];[];[];[];['IDA'];[];[];[];[];[];[];['IBA'];['IBA'];['IDA', 'IMP', 'IBA', 'IC', 'IEA'];[];[];['NAS'];['IGI', 'IBA'];[];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IMP', 'NAS'];[];[];['IDA', 'IMP', 'IBA', 'IEA'];['IMP', 'IBA'];[];[];['IDA', 'IBA'];[];[];[];[];[];[];[];['IMP', 'IBA', 'NAS', 'IEA'];[];[];[];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];['IDA'];['IDA', 'IMP'];[];[];[];['IDA', 'IBA', 'IEA'];['IEA'];['IBA'];['IDA'];['TAS', 'IEA'];[];[];[];['IDA'];['IDA'];['IBA'];['ISS', 'IBA', 'NAS', 'IEA'];[];['IBA', 'IEA'];['ISS'];[];[];[];[];[];[];['IDA'];[];[]",1.1553979405295108e-07,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,True,True,True
cluster_11,GO:BP,GO:0051128,regulation of cellular component organization,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",1014,233,58,6069,0.0007494353599697668,0.09238826509680988,True,"[];[];[];['IEA'];[];['NAS', 'IEA'];['IDA'];[];['IEA'];[];['ISS', 'IBA', 'IEA'];[];['IDA'];['IDA', 'IMP', 'IBA'];['IDA', 'IMP'];['ISS', 'IEA'];[];[];[];[];[];['IGI', 'IEA'];[];[];[];[];[];['NAS'];[];['IDA', 'ISS'];[];[];[];[];['IDA', 'ISS', 'IBA', 'IEA'];[];[];[];[];[];[];[];['NAS'];[];[];[];['IEA'];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];['IMP', 'IBA'];[];[];[];['IMP'];[];[];[];['IMP', 'ISS'];['IEA'];['IMP'];[];[];[];[];['IDA'];['IMP'];[];['ISS'];[];[];[];['IMP'];[];['IDA'];[];['IEA'];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];['IDA', 'IEA'];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];['ISS'];['IEA'];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];['NAS'];[];['ISS', 'IEA'];['IMP'];[];[];['ISS', 'IEA'];[];['IDA'];[];[];['IDA'];['IGI', 'TAS', 'IEA'];[];[];[];[];[];['IDA'];[];[];['IMP', 'IGI', 'IBA', 'IEA'];[];['IDA', 'IMP', 'IBA', 'TAS', 'IEA'];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IEA'];[];[];[];[];[];[];[];[];['IBA', 'IEA'];['NAS'];['IMP', 'NAS'];['IMP'];[];[];['IEA'];[];[];[];[];['IMP', 'IBA', 'IEA'];['IDA', 'IBA', 'IEA'];[];[];['IDA', 'IGI'];[];[];[];['IDA'];[];['ISS', 'IEA'];[];[];[];[];[];[];['IEA'];[];['IBA', 'IEA'];[];[];[];[];[];[];[];['IDA', 'ISS', 'IEA'];[];[];[];[];[];[];[];[];[]",0.019575781665947464,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0051129,negative regulation of cellular component organization,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",307,233,23,6069,0.0014840272975588098,0.12716258905957095,True,"[];[];[];[];[];[];[];[];[];[];[];[];[];['IDA', 'IMP', 'IBA'];[];['ISS', 'IEA'];[];[];[];[];[];['IEA'];[];[];[];[];[];[];[];['ISS'];[];[];[];[];['ISS'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];['IDA'];['IMP'];[];['ISS'];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['ISS', 'IEA'];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];[];[];[];['IMP', 'IEA'];['IDA'];[];[];[];[];[];[];[];[];['ISS', 'IEA'];[];[];[];[];[];[];[];[];['IBA', 'IEA'];[];[];[];[];[];[];[];['IDA'];[];[];[];[];[];[];[];[];[]",0.033401704790535405,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
cluster_11,GO:BP,GO:0051641,cellular localization,"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]",890,233,59,6069,9.313441571253177e-06,0.005497216598254901,True,"[];[];[];['IEA'];[];['IMP', 'IEA'];['IEA'];['IDA'];[];[];[];[];[];[];['ISS'];['IDA', 'IMP'];[];[];['IEA'];[];[];[];[];[];[];[];['IEA'];['IMP', 'IBA'];['ISS', 'IEA'];[];[];['IEA'];[];[];[];[];['IMP', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP', 'IBA', 'IC', 'IEA'];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IMP'];[];[];[];[];['IDA', 'IMP', 'IBA'];[];[];[];[];[];[];['IMP', 'ISS', 'IBA', 'IEA'];['IMP', 'ISS', 'TAS', 'IEA'];[];['ISS', 'IBA', 'TAS', 'IEA'];[];['IMP', 'ISS', 'IBA', 'IEA'];[];['IEA'];[];['ISS', 'IBA', 'TAS', 'IEA'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['IEA'];[];['IEA'];['IMP'];[];[];[];[];['IBA'];[];[];[];[];[];['IMP'];[];[];[];[];[];[];['IDA', 'ISS', 'IEA'];[];[];[];[];[];['IDA'];[];[];[];[];[];[];['IBA'];['IBA'];['IDA', 'IMP', 'IBA', 'IC', 'IEA'];[];[];['NAS'];['IMP', 'IGI', 'ISS', 'IBA'];['IDA'];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];[];['IEA'];[];['IDA', 'IMP', 'NAS'];[];['IMP', 'NAS'];['IDA', 'IMP', 'IBA', 'IEA'];['IMP', 'IBA', 'TAS'];[];[];['IDA', 'IBA'];[];[];[];[];[];[];[];['IMP', 'IBA', 'NAS', 'IEA'];[];[];[];[];['IMP', 'IBA'];[];[];[];[];[];[];[];[];[];['IDA'];['IDA', 'IMP', 'IBA'];[];[];[];['IDA', 'IBA', 'IEA'];['NAS', 'IEA'];['IBA'];['IDA'];['TAS', 'IEA'];[];[];[];['IDA'];['IDA'];['IBA'];['ISS', 'IBA', 'NAS', 'IEA'];['IEA'];['IBA', 'IEA'];['ISS'];[];[];[];[];[];[];['IDA'];[];[]",0.0006035224647699574,cluster_11_GO_BP_M001,34,GO:0046907,intracellular transport,68.816859,False,True,True
